Date,Open,High,Low,Close,Volume
2023-07-14,44.22,45.36,43.7201,44.02,93028164
2023-07-13,43.02,44.36,42.83,44.06,82386624
2023-07-12,41.83,42.44,41.1501,41.97,115167662
2023-07-11,40.02,40.615,39.3,40.47,81239342
2023-07-10,39.76,40.1099,38.93,39.9,86006812
2023-07-07,40.19,41.255,39.78,39.87,84312424
2023-07-06,39.97,40.42,39.29,40.28,85236667
2023-07-05,40.72,41.84,40.71,41.25,69503675
2023-07-03,41.2,41.49,40.84,41.28,39934028
2023-06-30,40.4,41.35,40.29,41.0,92154386
2023-06-29,39.36,39.56,38.67,39.23,99133226
2023-06-28,38.67,40.14,38.6325,39.5,108676267
2023-06-27,37.845,39.5,37.6,39.26,97677018
2023-06-26,39.1501,39.67,37.34,37.41,108450030
2023-06-23,38.83,39.71,38.38,38.95,112576217
2023-06-22,38.37,40.19,38.2392,40.14,105099633
2023-06-21,40.08,40.22,38.5,38.85,99633324
2023-06-20,40.29,41.08,39.6,40.6,84124889
2023-06-16,42.41,42.44,40.65,40.8,112405206
2023-06-15,39.74,42.09,39.51,41.6,127936997
2023-06-14,39.35,40.3,38.4205,40.19,152656482
2023-06-13,39.37,39.63,38.32,39.35,133267142
2023-06-12,37.15,38.51,36.8401,38.49,77977891
2023-06-09,36.68,37.615,36.195,36.62,103972012
2023-06-08,35.02,36.38,34.95,36.18,94076943
2023-06-07,36.94,37.56,34.77,34.98,114242720
2023-06-06,36.69,37.16,36.26,36.86,79754516
2023-06-05,36.76,37.7,36.56,36.9,103130933
2023-06-02,36.56,37.19,36.01,36.82,108252775
2023-06-01,34.74,36.43,34.41,36.01,108379598
2023-05-31,34.97,35.585,34.4,34.75,105144466
2023-05-30,36.31,36.67,35.04,35.47,135306375
2023-05-26,32.81,35.25,32.79,34.98,126392243
2023-05-25,32.36,32.87,31.68,32.52,130873504
2023-05-24,30.27,30.7,29.77,30.33,117972535
2023-05-23,31.56,31.895,30.73,30.83,106314966
2023-05-22,31.68,32.36,31.67,32.07,83312358
2023-05-19,32.03,32.24,31.45,31.74,99029203
2023-05-18,30.4,32.04,30.395,31.96,135933818
2023-05-17,29.55,30.48,29.23,30.33,101104633
2023-05-16,28.98,29.74,28.96,29.28,79663461
2023-05-15,28.85,29.25,28.43,29.17,86467631
2023-05-12,29.18,29.3,28.17,28.73,105381710
2023-05-11,28.905,29.1899,28.49,29.03,97341453
2023-05-10,28.52,29.02,27.87,28.79,151550962
2023-05-09,27.985,28.22,27.805,27.89,64840736
2023-05-08,28.1,28.54,27.82,28.44,75738467
2023-05-05,27.12,28.46,27.0337,28.21,97801633
2023-05-04,26.78,27.08,26.284,26.58,121310843
2023-05-03,27.5,28.2,26.83,26.88,170133774
2023-05-02,28.14,28.22,26.96,27.42,124656029
2023-05-01,28.14,28.53,27.87,28.17,89001262
2023-04-28,27.64,28.28,27.33,28.25,130536062
2023-04-27,26.56,27.83,26.39,27.69,127815635
2023-04-26,26.02,26.39,25.51,25.62,124862303
2023-04-25,26.28,26.45,25.17,25.2,138288044
2023-04-24,26.81,27.17,26.14,26.71,107645387
2023-04-21,26.7,27.09,26.25,26.87,114444046
2023-04-20,26.67,27.58,26.47,26.82,136847574
2023-04-19,26.87,27.74,26.84,27.46,95925348
2023-04-18,28.07,28.18,27.2,27.52,106414940
2023-04-17,27.35,27.6199,26.81,27.5,114308906
2023-04-14,27.205,27.93,26.695,27.47,142666088
2023-04-13,26.53,27.74,26.49,27.63,123761542
2023-04-12,27.34,27.49,26.0,26.13,174019319
2023-04-11,27.36,27.37,26.7,26.84,104260806
2023-04-10,26.64,27.38,26.17,27.37,118528799
2023-04-06,26.46,27.56,26.11,27.43,120960302
2023-04-05,27.47,27.52,26.41,26.89,129137040
2023-04-04,28.16,28.43,27.42,27.78,116090395
2023-04-03,27.68,28.12,27.33,28.06,125116328
2023-03-31,27.0,28.32,26.91,28.26,127022074
2023-03-30,26.82,27.09,26.49,26.94,130149966
2023-03-29,25.76,26.37,25.57,26.23,119365269
2023-03-28,25.135,25.14,24.29,24.87,118020736
2023-03-27,25.985,26.26,25.06,25.29,136795565
2023-03-24,25.44,25.84,24.84,25.82,169794700
2023-03-23,25.595,26.6099,24.88,25.56,196497151
2023-03-22,25.71,26.96,24.6499,24.68,237918087
2023-03-21,25.31,26.0,24.93,25.88,135145140
2023-03-20,24.43,24.9157,23.89,24.83,164177962
2023-03-17,24.93,25.51,24.1,24.57,201770283
2023-03-16,22.88,25.03,22.72,24.94,229016406
2023-03-15,22.17,23.22,21.83,23.11,274559449
2023-03-14,22.12,22.91,21.92,22.78,217162924
2023-03-13,20.47,22.15,20.13,21.33,329540746
2023-03-10,21.82,22.16,20.62,20.88,314857629
2023-03-09,23.11,23.71,21.59,21.78,196833664
2023-03-08,22.75,23.14,22.33,22.99,145492831
2023-03-07,23.555,23.78,22.5213,22.68,176331480
2023-03-06,23.76,24.48,23.5,23.56,151849878
2023-03-03,22.5,23.53,22.3847,23.46,151676603
2023-03-02,21.01,22.3,20.95,22.11,159491951
2023-03-01,22.06,22.21,21.37,21.59,154386882
2023-02-28,22.08,22.72,22.0,22.13,127315772
2023-02-27,22.48,22.8,22.1,22.24,138754366
2023-02-24,21.75,22.03,21.35,21.77,172781804
2023-02-23,23.185,23.23,21.95,22.93,179769958
2023-02-22,22.45,22.85,21.98,22.37,167338744
2023-02-21,23.1,23.45,22.29,22.35,150468750
2023-02-17,24.03,24.23,23.3,24.04,194902418
2023-02-16,24.83,25.87,24.53,24.57,194496490
2023-02-15,25.02,26.1,24.85,26.06,138652614
2023-02-14,24.535,25.74,24.05,25.49,255737195
2023-02-13,24.14,25.1,23.85,24.95,139869852
2023-02-10,23.76,24.26,23.22,23.82,183931672
2023-02-09,26.05,26.09,23.93,24.32,197598411
2023-02-08,26.05,26.3,24.81,24.99,181257193
2023-02-07,24.83,26.69,24.5412,26.41,259894644
2023-02-06,24.845,25.45,24.52,24.87,161816206
2023-02-03,25.21,27.14,25.11,25.52,267404217
2023-02-02,25.955,27.45,25.75,26.91,267885091
2023-02-01,22.86,24.95,22.36,24.39,271638824
2023-01-31,21.94,22.92,21.9,22.91,158256926
2023-01-30,22.55,22.9,21.85,21.93,173907982
2023-01-27,22.36,23.82,22.33,23.33,188411120
2023-01-26,22.22,22.7199,21.6,22.68,203418890
2023-01-25,20.56,21.59,19.98,21.44,218083551
2023-01-24,21.36,21.8671,21.24,21.6,145006451
2023-01-23,20.55,22.0,20.38,21.73,194042071
2023-01-20,19.175,20.45,18.9601,20.39,161325221
2023-01-19,19.07,19.31,18.58,18.85,166370730
2023-01-18,20.575,20.905,19.39,19.46,186650065
2023-01-17,20.06,20.51,19.81,20.21,139757931
2023-01-13,19.17,20.17,19.1,20.1,159783033
2023-01-12,19.515,19.92,18.59,19.71,280926257
2023-01-11,18.685,19.435,18.52,19.41,151274959
2023-01-10,17.815,18.49,17.7,18.49,164361460
2023-01-09,18.08,18.96,17.8901,18.01,186021439
2023-01-06,16.65,17.9,16.1,17.64,233447636
2023-01-05,16.81,16.85,16.28,16.36,181252011
2023-01-04,17.325,17.49,16.54,17.17,217636421
2023-01-03,17.74,18.0395,16.47,16.91,179925857
2022-12-30,16.76,17.3,16.5,17.3,150970563
2022-12-29,16.67,17.5,16.5301,17.3,153054865
2022-12-28,16.75,17.1955,16.1,16.16,182434593
2022-12-27,17.46,17.48,16.72,16.84,131600334
2022-12-23,17.21,17.72,16.83,17.59,165067336
2022-12-22,18.23,18.245,16.58,17.54,230450233
2022-12-21,18.41,19.25,18.2301,18.98,163187260
2022-12-20,18.0,18.56,17.67,18.19,172881234
2022-12-19,19.1,19.1299,17.98,18.27,155266496
2022-12-16,19.48,19.8091,18.71,19.06,175642070
2022-12-15,20.86,21.0298,19.35,19.64,214026566
2022-12-14,22.21,22.99,21.08,21.8,289455464
2022-12-13,24.175,24.23,21.72,22.33,347692783
2022-12-12,20.91,21.66,20.67,21.65,112827494
2022-12-09,21.05,21.69,20.77,20.89,177003936
2022-12-08,20.87,21.5,20.39,21.3,188920095
2022-12-07,20.56,21.03,20.18,20.57,173667895
2022-12-06,22.18,22.21,20.5,20.82,169900491
2022-12-05,22.88,23.2,21.86,22.23,150989965
2022-12-02,22.445,23.63,22.39,23.41,181655021
2022-12-01,23.7,24.17,23.01,23.69,205503622
2022-11-30,20.85,23.65,20.65,23.56,272734914
2022-11-29,21.32,21.42,20.47,20.77,137902727
2022-11-28,21.8,22.27,21.06,21.28,132142668
2022-11-25,22.34,22.5,22.15,22.26,67376495
2022-11-23,22.05,22.87,22.01,22.73,178783485
2022-11-22,21.33,22.1,20.83,22.07,146238628
2022-11-21,21.52,21.8,20.97,21.18,144111252
2022-11-18,22.56,22.58,21.28,21.84,194788520
2022-11-17,20.95,22.2097,20.91,21.86,213462157
2022-11-16,22.5,22.58,21.82,22.03,191679351
2022-11-15,23.645,23.95,22.18,22.96,318265675
2022-11-14,22.17,22.96,21.82,22.07,214225934
2022-11-11,21.43,22.83,21.12,22.67,307134205
2022-11-10,20.15,21.54,19.7,21.45,328442358
2022-11-09,18.53,18.7,17.53,17.6,215569120
2022-11-08,18.85,19.62,18.09,18.92,296056310
2022-11-07,18.16,18.64,17.71,18.52,200943411
2022-11-04,18.13,18.35,16.85,17.95,382370168
2022-11-03,17.645,17.95,17.04,17.15,212231762
2022-11-02,20.28,20.98,18.181,18.2,331476264
2022-11-01,21.74,21.8699,20.21,20.3,215232441
2022-10-31,21.175,21.365,20.49,20.95,209561132
2022-10-28,19.75,21.81,19.71,21.7,255388631
2022-10-27,20.79,21.12,19.77,19.9,256629412
2022-10-26,21.18,22.5,20.93,21.06,282519762
2022-10-25,21.475,22.64,21.47,22.55,238399802
2022-10-24,20.63,21.47,19.8,21.27,274621988
2022-10-21,18.98,20.69,18.725,20.57,313729020
2022-10-20,19.33,20.4667,18.96,19.21,264851479
2022-10-19,19.41,20.24,19.01,19.54,259851093
2022-10-18,20.865,21.0,19.17,19.78,346276949
2022-10-17,18.805,19.5,18.8,19.3,230025403
2022-10-14,19.85,19.98,17.46,17.57,335066306
2022-10-13,16.515,19.62,16.32,19.31,414753605
2022-10-12,18.23,18.64,17.93,18.1,200741873
2022-10-11,18.52,19.14,17.74,18.14,264873490
2022-10-10,19.515,19.61,18.3,18.89,206499801
2022-10-07,20.88,20.91,19.16,19.5,250972638
2022-10-06,22.3,23.06,21.92,22.01,237543591
2022-10-05,21.665,23.0,21.01,22.58,229199463
2022-10-04,21.895,22.765,21.89,22.58,231661842
2022-10-03,19.705,21.01,19.36,20.66,223611285
2022-09-30,20.155,21.09,19.28,19.32,256598806
2022-09-29,21.305,21.39,19.62,20.39,270097845
2022-09-28,21.03,22.59,20.68,22.27,256019454
2022-09-27,21.815,22.35,20.5,21.04,271960605
2022-09-26,21.16,22.21,20.83,21.02,245303889
2022-09-23,21.795,21.86,20.45,21.31,280651972
2022-09-22,22.85,23.11,22.07,22.38,215541977
2022-09-21,24.81,25.92,23.23,23.24,295557570
2022-09-20,24.53,25.19,23.98,24.59,161059331
2022-09-19,23.94,25.23,23.92,25.19,151346281
2022-09-16,24.21,24.73,23.67,24.6,196071751
2022-09-15,25.88,26.55,24.65,25.09,196865256
2022-09-14,26.125,26.67,25.64,26.42,154645915
2022-09-13,28.24,28.61,25.56,25.84,195648328
2022-09-12,30.3,31.03,30.19,30.93,136570562
2022-09-09,28.68,30.02,28.66,29.84,149367903
2022-09-08,27.03,28.415,26.64,28.06,205399911
2022-09-07,26.18,27.9,26.11,27.61,165784782
2022-09-06,26.76,27.0199,25.46,26.07,180541688
2022-09-02,28.64,29.04,26.17,26.68,227231457
2022-09-01,27.08,27.93,26.02,27.84,198660232
2022-08-31,29.155,29.4,27.7729,27.81,170515258
2022-08-30,29.79,29.95,27.56,28.33,163507394
2022-08-29,29.35,30.12,28.9588,29.31,124220507
2022-08-26,34.345,34.74,30.2,30.24,183138314
2022-08-25,33.28,34.44,32.94,34.43,111026258
2022-08-24,32.3,33.3,32.105,32.71,93502799
2022-08-23,32.431,33.35,32.2,32.46,109754897
2022-08-22,33.89,33.97,32.26,32.57,112487711
2022-08-19,36.48,36.7002,35.065,35.35,112128332
2022-08-18,37.26,37.96,36.69,37.55,96070427
2022-08-17,37.51,38.3278,36.55,37.3,131419172
2022-08-16,38.56,39.38,37.53,38.64,110377897
2022-08-15,37.65,39.08,37.64,38.89,98154215
2022-08-12,36.6,38.05,36.235,37.98,105593489
2022-08-11,37.33,38.02,35.67,35.95,136680513
2022-08-10,36.135,36.64,35.31,36.5,135777236
2022-08-09,34.28,34.37,33.19,33.73,109203007
2022-08-08,35.6,36.83,34.435,34.93,134380421
2022-08-05,34.43,35.98,34.15,35.29,141949314
2022-08-04,35.69,36.265,34.96,36.15,126783591
2022-08-03,33.55,35.95,33.31,35.64,147106852
2022-08-02,32.54,34.3499,32.21,33.0,162687534
2022-08-01,32.78,34.42,32.4399,33.31,142641474
2022-07-29,32.13,33.65,31.6702,33.36,146073158
2022-07-28,30.675,31.82,29.52,31.62,162035946
2022-07-27,28.6,31.25,28.43,30.74,170959452
2022-07-26,28.49,28.57,27.05,27.33,115877790
2022-07-25,29.53,29.67,28.41,29.09,110448775
2022-07-22,30.88,31.53,28.95,29.53,149400421
2022-07-21,30.01,31.175,29.22,31.16,159690872
2022-07-20,28.66,30.25,28.44,29.89,188563062
2022-07-19,27.15,28.62,26.6907,28.46,149321695
2022-07-18,27.61,28.0,25.82,26.17,159950223
2022-07-15,26.27,26.85,25.81,26.79,154380179
2022-07-14,24.465,25.68,23.62,25.45,175823501
2022-07-13,23.84,25.83,23.69,25.19,180575499
2022-07-12,26.44,26.98,24.9099,25.35,159616512
2022-07-11,27.2,27.27,25.86,26.11,129224146
2022-07-08,26.99,28.31,26.71,27.89,159729220
2022-07-07,26.38,28.0,26.37,27.76,137866328
2022-07-06,25.77,26.72,25.28,26.14,206122886
2022-07-05,23.41,25.68,23.0,25.65,220553991
2022-07-01,23.6,24.5,23.1,24.39,208600383
2022-06-30,24.06,24.89,22.75,24.0,256203940
2022-06-29,24.78,25.2899,24.1,24.88,190091082
2022-06-28,27.46,28.21,24.76,24.83,188120387
2022-06-27,28.35,28.5,27.0,27.32,169130990
2022-06-24,26.112,28.04,26.0501,27.98,151817461
2022-06-23,24.94,25.57,24.17,25.33,182686417
2022-06-22,23.71,25.45,23.55,24.29,194486849
2022-06-21,23.815,24.98,23.78,24.38,159204144
2022-06-17,22.07,23.28,21.65,22.67,220590548
2022-06-16,22.99,23.12,21.32,21.86,212142228
2022-06-15,24.06,25.92,23.34,24.9,274911522
2022-06-14,23.64,23.87,22.52,23.23,196600532
2022-06-13,24.27,24.98,22.82,23.08,213365717
2022-06-10,28.255,28.62,26.67,26.79,171676074
2022-06-09,32.07,33.06,29.932,29.99,137979721
2022-06-08,33.075,33.94,32.33,32.65,112852993
2022-06-07,31.42,33.595,31.05,33.33,137443295
2022-06-06,33.615,34.13,32.0,32.54,150479319
2022-06-03,33.14,33.63,31.76,32.14,162361909
2022-06-02,31.92,34.98,31.45,34.9,168430655
2022-06-01,33.71,34.43,31.55,32.28,199447091
2022-05-31,33.3,34.0,31.7312,33.05,184579342
2022-05-27,31.295,33.3392,31.27,33.29,157517929
2022-05-26,27.76,30.78,27.68,30.32,168565784
2022-05-25,26.44,28.6,26.385,27.98,180641917
2022-05-24,27.145,27.36,25.425,26.9,183244327
2022-05-23,27.65,28.83,26.96,28.69,170520313
2022-05-20,28.65,28.8399,24.93,27.34,229055601
2022-05-19,27.54,29.02,27.04,27.58,196007772
2022-05-18,31.46,31.69,27.69,28.15,164052564
2022-05-17,32.43,33.08,31.2395,32.96,153990710
2022-05-16,31.13,31.78,30.18,30.65,159194041
2022-05-13,29.85,32.0,29.38,31.63,197974041
2022-05-12,27.43,29.89,26.69,28.53,295496474
2022-05-11,30.85,32.6,28.47,28.76,264765947
2022-05-10,32.715,33.08,30.28,31.57,231789787
2022-05-09,32.56,33.42,30.01,30.52,210209853
2022-05-06,35.09,36.53,33.1,34.61,233397170
2022-05-05,40.5,40.51,34.52,35.86,227776340
2022-05-04,38.49,42.45,36.53,42.14,219403415
2022-05-03,38.19,39.1694,37.3,38.34,142782819
2022-05-02,36.25,38.28,35.13,38.25,155952794
2022-04-29,40.39,41.769,36.2,36.53,160058373
2022-04-28,39.825,42.73,38.28,42.06,172349168
2022-04-27,38.17,40.22,37.37,38.04,158349342
2022-04-26,42.22,42.29,38.1,38.21,166131641
2022-04-25,40.81,43.16,40.31,43.05,166439395
2022-04-22,45.05,45.57,41.28,41.51,124412382
2022-04-21,49.64,50.77,44.59,45.09,134313244
2022-04-20,50.57,50.74,47.44,47.9,107814739
2022-04-19,46.73,50.4199,46.31,50.16,86186327
2022-04-18,46.47,48.01,45.82,47.13,87762702
2022-04-14,50.42,50.65,46.8305,47.0,83921773
2022-04-13,47.66,50.835,47.33,50.39,95042309
2022-04-12,50.16,50.975,46.89,47.54,123964077
2022-04-11,49.83,50.27,47.95,48.16,92957251
2022-04-08,53.22,53.59,51.5,51.84,102091222
2022-04-07,53.23,55.0889,51.58,54.05,114826967
2022-04-06,54.82,55.3688,52.4,53.7,148429911
2022-04-05,60.82,61.16,56.86,57.48,86048819
2022-04-04,58.38,61.55,58.23,61.55,68757519
2022-04-01,58.43,58.815,56.4,57.93,88081313
2022-03-31,60.64,60.83,57.9,58.18,84049433
2022-03-30,61.67,62.54,59.8,60.69,83909405
2022-03-29,61.52,62.96,60.14,62.57,102006698
2022-03-28,56.92,59.61,56.33,59.52,91703722
2022-03-25,57.04,57.5612,54.85,56.93,99394685
2022-03-24,54.43,57.09,53.41,57.02,85575253
2022-03-23,54.56,56.2693,53.5,53.55,102749717
2022-03-22,53.07,56.34,52.87,55.91,93344628
2022-03-21,52.86,53.925,50.77,52.79,110547282
2022-03-18,49.46,53.41,48.9305,53.17,100784785
2022-03-17,47.59,50.19,47.0399,50.06,96030782
2022-03-16,45.16,48.48,43.69,48.44,163087481
2022-03-15,40.87,43.8899,40.235,43.55,105703624
2022-03-14,41.81,43.13,39.56,39.86,123132592
2022-03-11,46.34,46.47,42.09,42.34,98907429
2022-03-10,44.9,45.62,43.1904,45.14,112787383
2022-03-09,45.4,47.2,44.35,46.64,109537083
2022-03-08,42.39,46.0,40.77,42.13,177968047
2022-03-07,48.045,48.5401,42.63,42.72,124876318
2022-03-04,49.165,49.8,47.0,48.09,115911517
2022-03-03,53.75,53.78,49.37,50.24,111944345
2022-03-02,50.67,53.05,49.42,52.43,109747941
2022-03-01,51.92,52.97,48.85,50.04,124072548
2022-02-28,50.455,53.185,49.9206,52.46,121700544
2022-02-25,49.99,52.005,48.25,51.91,119186100
2022-02-24,40.76,49.85,40.61,49.56,194867300
2022-02-23,50.24,50.63,44.97,45.14,130460100
2022-02-22,49.04,51.5,47.205,48.88,131438000
2022-02-18,52.59,52.7891,49.31,50.44,113082700
2022-02-17,55.64,56.05,51.97,52.21,78835600
2022-02-16,56.27,57.7999,54.7,57.29,93090500
2022-02-15,55.83,57.44,55.35,57.3,82085500
2022-02-14,52.9,54.97,51.7,53.43,95062500
2022-02-11,58.78,59.55,52.555,53.28,134255600
2022-02-10,59.31,62.91,57.8,58.82,127143300
2022-02-09,61.56,63.08,60.76,63.0,75537700
2022-02-08,56.8,59.8255,56.23,59.32,79296600
2022-02-07,59.07,60.27,56.72,57.37,76956100
2022-02-04,56.87,60.41,55.89,58.7,96534400
2022-02-03,59.32,61.07,56.12,56.74,105574900
2022-02-02,65.22,65.3697,62.35,64.5,100815200
2022-02-01,62.42,63.35,59.73,63.01,101845800
2022-01-31,57.04,62.0599,56.22,61.83,113751100
2022-01-28,52.4,56.46,50.1,56.37,167016200
2022-01-27,55.4,56.24,51.04,51.56,161764000
2022-01-26,56.99,58.85,51.37,53.15,207838000
2022-01-25,54.15,56.31,51.75,53.25,173748900
2022-01-24,53.85,57.75,48.17,57.49,255904500
2022-01-21,60.62,62.025,56.5,56.67,171027300
2022-01-20,66.02,68.18,61.5,61.88,86098500
2022-01-19,67.36,68.71,64.16,64.37,91642200
2022-01-18,68.49,69.72,66.06,66.69,78170800
2022-01-14,69.09,72.065,69.0,71.87,89225800
2022-01-13,77.13,77.55,70.02,70.8,86765900
2022-01-12,76.985,77.965,74.94,76.34,138371172
2022-01-11,71.715,75.515,70.52,75.48,154326818
2022-01-10,69.175,72.47,66.05,72.3,179217406
2022-01-07,74.45,75.47,71.0,72.035,142713484
2022-01-06,73.515,76.405,72.21,74.47,154226586
2022-01-05,81.19,81.86,74.501,74.675,133245246
2022-01-04,85.915,85.945,80.195,82.24,106648110
2022-01-03,83.915,85.72,82.56,85.565,76505152
2021-12-31,84.315,85.2,82.855,83.165,60248564
2021-12-30,85.385,86.828,84.385,84.74,56635824
2021-12-29,85.655,86.495,83.976,85.54,57747338
2021-12-28,87.38,87.49,85.015,85.675,72412510
2021-12-27,83.545,86.765,83.5,86.695,62981636
2021-12-23,81.085,83.645,80.985,82.74,65654128
2021-12-22,77.79,81.0,77.412,80.82,88611350
2021-12-21,75.08,78.224,72.855,78.035,109562436
2021-12-20,72.51,73.625,71.25,73.145,120932938
2021-12-17,74.415,77.895,73.5,75.4,150136082
2021-12-16,83.505,83.81,75.475,76.57,148109900
2021-12-15,77.48,83.134,75.015,82.895,134530604
